A,B,Step,InitCondNum,State
1,0,84,14,10
1,0,85,14,10
1,0,86,14,10
1,0,87,14,10
1,0,88,14,10
1,0,89,14,10
1,0,90,14,10
1,0,91,14,10
1,0,92,14,10
1,0,93,14,10
1,0,94,14,10
1,0,95,14,10
1,0,96,14,10
1,0,97,14,10
1,0,98,14,10
1,0,99,14,10
1,0,100,14,10
1,0,101,14,10
0,1,1,15,01
0,1,2,15,01
0,1,3,15,01
0,1,4,15,01
0,1,5,15,01
0,1,6,15,01
0,1,7,15,01
0,1,8,15,01
0,1,9,15,01
0,1,10,15,01
0,1,11,15,01
0,1,12,15,01
0,1,13,15,01
0,1,14,15,01
0,1,15,15,01
0,1,16,15,01
0,1,17,15,01
0,1,18,15,01
0,1,19,15,01
0,1,20,15,01
0,1,21,15,01
0,1,22,15,01
0,1,23,15,01
0,1,24,15,01
0,1,25,15,01
0,1,26,15,01
0,1,27,15,01
0,1,28,15,01
0,1,29,15,01
0,1,30,15,01
0,1,31,15,01
0,1,32,15,01
0,1,33,15,01
0,1,34,15,01
0,1,35,15,01
0,1,36,15,01
0,1,37,15,01
0,1,38,15,01
0,1,39,15,01
0,1,40,15,01
0,1,41,15,01
0,1,42,15,01
0,1,43,15,01
0,1,44,15,01
0,1,45,15,01
0,1,46,15,01
0,1,47,15,01
0,1,48,15,01
0,1,49,15,01
0,1,50,15,01
0,1,51,15,01
0,1,52,15,01
0,1,53,15,01
0,1,54,15,01
0,1,55,15,01
0,1,56,15,01
0,1,57,15,01
0,1,58,15,01
0,1,59,15,01
0,1,60,15,01
0,1,61,15,01
0,1,62,15,01
0,1,63,15,01
0,1,64,15,01
0,1,65,15,01
0,1,66,15,01
0,1,67,15,01
0,1,68,15,01
0,1,69,15,01
0,1,70,15,01
0,1,71,15,01
0,1,72,15,01
0,1,73,15,01
0,1,74,15,01
0,1,75,15,01
0,1,76,15,01
0,1,77,15,01
0,1,78,15,01
0,1,79,15,01
0,1,80,15,01
0,1,81,15,01
0,1,82,15,01
0,1,83,15,01
0,1,84,15,01
0,1,85,15,01
0,1,86,15,01
0,1,87,15,01
0,1,88,15,01
0,1,89,15,01
0,1,90,15,01
0,1,91,15,01
0,1,92,15,01
0,1,93,15,01
0,1,94,15,01
0,1,95,15,01
0,1,96,15,01
0,1,97,15,01
0,1,98,15,01
0,1,99,15,01
0,1,100,15,01
0,1,101,15,01
1,0,1,16,10
1,0,2,16,10
1,0,3,16,10
1,0,4,16,10
1,0,5,16,10
1,0,6,16,10
1,0,7,16,10
1,0,8,16,10
1,0,9,16,10
1,0,10,16,10
1,0,11,16,10
1,0,12,16,10
1,0,13,16,10
1,0,14,16,10
1,0,15,16,10
1,0,16,16,10
1,0,17,16,10
1,0,18,16,10
1,0,19,16,10
1,0,20,16,10
1,0,21,16,10
1,0,22,16,10
1,0,23,16,10
1,0,24,16,10
1,0,25,16,10
1,0,26,16,10
1,0,27,16,10
1,0,28,16,10
1,0,29,16,10
1,0,30,16,10
1,0,31,16,10
1,0,32,16,10
1,0,33,16,10
1,0,34,16,10
1,0,35,16,10
1,0,36,16,10
1,0,37,16,10
1,0,38,16,10
1,0,39,16,10
1,0,40,16,10
1,0,41,16,10
1,0,42,16,10
1,0,43,16,10
1,0,44,16,10
1,0,45,16,10
1,0,46,16,10
1,0,47,16,10
1,0,48,16,10
1,0,49,16,10
1,0,50,16,10
1,0,51,16,10
1,0,52,16,10
1,0,53,16,10
1,0,54,16,10
1,0,55,16,10
1,0,56,16,10
1,0,57,16,10
1,0,58,16,10
1,0,59,16,10
1,0,60,16,10
1,0,61,16,10
1,0,62,16,10
1,0,63,16,10
1,0,64,16,10
1,0,65,16,10
1,0,66,16,10
1,0,67,16,10
1,0,68,16,10
1,0,69,16,10
1,0,70,16,10
1,0,71,16,10
1,0,72,16,10
1,0,73,16,10
1,0,74,16,10
1,0,75,16,10
1,0,76,16,10
1,0,77,16,10
1,0,78,16,10
1,0,79,16,10
1,0,80,16,10
1,0,81,16,10
1,0,82,16,10
1,0,83,16,10
1,0,84,16,10
1,0,85,16,10
1,0,86,16,10
1,0,87,16,10
1,0,88,16,10
1,0,89,16,10
1,0,90,16,10
1,0,91,16,10
1,0,92,16,10
1,0,93,16,10
1,0,94,16,10
1,0,95,16,10
1,0,96,16,10
1,0,97,16,10
1,0,98,16,10
1,0,99,16,10
1,0,100,16,10
1,0,101,16,10
0,0,1,17,00
1,1,2,17,11
0,0,3,17,00
1,1,4,17,11
0,0,5,17,00
1,1,6,17,11
0,0,7,17,00
1,1,8,17,11
0,0,9,17,00
1,1,10,17,11
0,0,11,17,00
1,1,12,17,11
0,0,13,17,00
1,1,14,17,11
0,0,15,17,00
1,1,16,17,11
0,0,17,17,00
1,1,18,17,11
0,0,19,17,00
1,1,20,17,11
0,0,21,17,00
1,1,22,17,11
0,0,23,17,00
1,1,24,17,11
0,0,25,17,00
1,1,26,17,11
0,0,27,17,00
1,1,28,17,11
0,0,29,17,00
1,1,30,17,11
0,0,31,17,00
1,1,32,17,11
0,0,33,17,00
1,1,34,17,11
0,0,35,17,00
1,1,36,17,11
0,0,37,17,00
1,1,38,17,11
0,0,39,17,00
1,1,40,17,11
0,0,41,17,00
1,1,42,17,11
0,0,43,17,00
1,1,44,17,11
0,0,45,17,00
1,1,46,17,11
0,0,47,17,00
1,1,48,17,11
0,0,49,17,00
1,1,50,17,11
0,0,51,17,00
1,1,52,17,11
0,0,53,17,00
1,1,54,17,11
0,0,55,17,00
1,1,56,17,11
0,0,57,17,00
1,1,58,17,11
0,0,59,17,00
1,1,60,17,11
0,0,61,17,00
1,1,62,17,11
0,0,63,17,00
1,1,64,17,11
0,0,65,17,00
1,1,66,17,11
0,0,67,17,00
1,1,68,17,11
0,0,69,17,00
1,1,70,17,11
0,0,71,17,00
1,1,72,17,11
0,0,73,17,00
1,1,74,17,11
0,0,75,17,00
1,1,76,17,11
0,0,77,17,00
1,1,78,17,11
0,0,79,17,00
1,1,80,17,11
0,0,81,17,00
1,1,82,17,11
0,0,83,17,00
1,1,84,17,11
0,0,85,17,00
1,1,86,17,11
0,0,87,17,00
1,1,88,17,11
0,0,89,17,00
1,1,90,17,11
0,0,91,17,00
1,1,92,17,11
0,0,93,17,00
1,1,94,17,11
0,0,95,17,00
1,1,96,17,11
0,0,97,17,00
1,1,98,17,11
0,0,99,17,00
1,1,100,17,11
0,0,101,17,00
0,0,1,18,00
1,1,2,18,11
0,0,3,18,00
1,1,4,18,11
0,0,5,18,00
1,1,6,18,11
0,0,7,18,00
1,1,8,18,11
0,0,9,18,00
1,1,10,18,11
0,0,11,18,00
1,1,12,18,11
0,0,13,18,00
1,1,14,18,11
0,0,15,18,00
1,1,16,18,11
0,0,17,18,00
1,1,18,18,11
0,0,19,18,00
1,1,20,18,11
0,0,21,18,00
1,1,22,18,11
0,0,23,18,00
1,1,24,18,11
0,0,25,18,00
1,1,26,18,11
0,0,27,18,00
1,1,28,18,11
0,0,29,18,00
1,1,30,18,11
0,0,31,18,00
1,1,32,18,11
0,0,33,18,00
1,1,34,18,11
0,0,35,18,00
1,1,36,18,11
0,0,37,18,00
1,1,38,18,11
0,0,39,18,00
1,1,40,18,11
0,0,41,18,00
1,1,42,18,11
0,0,43,18,00
1,1,44,18,11
0,0,45,18,00
1,1,46,18,11
0,0,47,18,00
1,1,48,18,11
0,0,49,18,00
1,1,50,18,11
0,0,51,18,00
1,1,52,18,11
0,0,53,18,00
1,1,54,18,11
0,0,55,18,00
1,1,56,18,11
0,0,57,18,00
1,1,58,18,11
0,0,59,18,00
1,1,60,18,11
0,0,61,18,00
1,1,62,18,11
0,0,63,18,00
1,1,64,18,11
0,0,65,18,00
1,1,66,18,11
0,0,67,18,00
1,1,68,18,11
0,0,69,18,00
1,1,70,18,11
0,0,71,18,00
1,1,72,18,11
0,0,73,18,00
1,1,74,18,11
0,0,75,18,00
1,1,76,18,11
0,0,77,18,00
1,1,78,18,11
0,0,79,18,00
1,1,80,18,11
0,0,81,18,00
1,1,82,18,11
0,0,83,18,00
1,1,84,18,11
0,0,85,18,00
1,1,86,18,11
0,0,87,18,00
1,1,88,18,11
0,0,89,18,00
1,1,90,18,11
0,0,91,18,00
1,1,92,18,11
0,0,93,18,00
1,1,94,18,11
0,0,95,18,00
1,1,96,18,11
0,0,97,18,00
1,1,98,18,11
0,0,99,18,00
1,1,100,18,11
0,0,101,18,00
1,0,1,19,10
1,0,2,19,10
1,0,3,19,10
1,0,4,19,10
1,0,5,19,10
1,0,6,19,10
1,0,7,19,10
1,0,8,19,10
1,0,9,19,10
1,0,10,19,10
1,0,11,19,10
1,0,12,19,10
1,0,13,19,10
1,0,14,19,10
1,0,15,19,10
1,0,16,19,10
1,0,17,19,10
1,0,18,19,10
1,0,19,19,10
1,0,20,19,10
1,0,21,19,10
1,0,22,19,10
1,0,23,19,10
1,0,24,19,10
1,0,25,19,10
1,0,26,19,10
1,0,27,19,10
1,0,28,19,10
1,0,29,19,10
1,0,30,19,10
1,0,31,19,10
1,0,32,19,10
1,0,33,19,10
1,0,34,19,10
1,0,35,19,10
1,0,36,19,10
1,0,37,19,10
1,0,38,19,10
1,0,39,19,10
1,0,40,19,10
1,0,41,19,10
1,0,42,19,10
1,0,43,19,10
1,0,44,19,10
1,0,45,19,10
1,0,46,19,10
1,0,47,19,10
1,0,48,19,10
1,0,49,19,10
1,0,50,19,10
1,0,51,19,10
1,0,52,19,10
1,0,53,19,10
1,0,54,19,10
1,0,55,19,10
1,0,56,19,10
1,0,57,19,10
1,0,58,19,10
1,0,59,19,10
1,0,60,19,10
1,0,61,19,10
1,0,62,19,10
1,0,63,19,10
1,0,64,19,10
1,0,65,19,10
1,0,66,19,10
1,0,67,19,10
1,0,68,19,10
1,0,69,19,10
1,0,70,19,10
1,0,71,19,10
1,0,72,19,10
1,0,73,19,10
1,0,74,19,10
1,0,75,19,10
1,0,76,19,10
1,0,77,19,10
1,0,78,19,10
1,0,79,19,10
1,0,80,19,10
1,0,81,19,10
1,0,82,19,10
1,0,83,19,10
1,0,84,19,10
1,0,85,19,10
1,0,86,19,10
1,0,87,19,10
1,0,88,19,10
1,0,89,19,10
1,0,90,19,10
1,0,91,19,10
1,0,92,19,10
1,0,93,19,10
1,0,94,19,10
1,0,95,19,10
1,0,96,19,10
1,0,97,19,10
1,0,98,19,10
1,0,99,19,10
1,0,100,19,10
1,0,101,19,10
1,0,1,20,10
1,0,2,20,10
1,0,3,20,10
1,0,4,20,10
1,0,5,20,10
1,0,6,20,10
1,0,7,20,10
1,0,8,20,10
1,0,9,20,10
1,0,10,20,10
1,0,11,20,10
1,0,12,20,10
1,0,13,20,10
1,0,14,20,10
1,0,15,20,10
1,0,16,20,10
1,0,17,20,10
1,0,18,20,10
1,0,19,20,10
1,0,20,20,10
1,0,21,20,10
1,0,22,20,10
1,0,23,20,10
1,0,24,20,10
1,0,25,20,10
1,0,26,20,10
1,0,27,20,10
1,0,28,20,10
1,0,29,20,10
1,0,30,20,10
1,0,31,20,10
1,0,32,20,10
1,0,33,20,10
1,0,34,20,10
1,0,35,20,10
1,0,36,20,10
1,0,37,20,10
1,0,38,20,10
1,0,39,20,10
1,0,40,20,10
1,0,41,20,10
1,0,42,20,10
1,0,43,20,10
1,0,44,20,10
1,0,45,20,10
1,0,46,20,10
1,0,47,20,10
1,0,48,20,10
1,0,49,20,10
1,0,50,20,10
1,0,51,20,10
1,0,52,20,10
1,0,53,20,10
1,0,54,20,10
1,0,55,20,10
1,0,56,20,10
1,0,57,20,10
1,0,58,20,10
1,0,59,20,10
1,0,60,20,10
1,0,61,20,10
1,0,62,20,10
1,0,63,20,10
1,0,64,20,10
1,0,65,20,10
1,0,66,20,10
1,0,67,20,10
1,0,68,20,10
1,0,69,20,10
1,0,70,20,10
1,0,71,20,10
1,0,72,20,10
1,0,73,20,10
1,0,74,20,10
1,0,75,20,10
1,0,76,20,10
1,0,77,20,10
1,0,78,20,10
1,0,79,20,10
1,0,80,20,10
1,0,81,20,10
1,0,82,20,10
1,0,83,20,10
1,0,84,20,10
1,0,85,20,10
1,0,86,20,10
1,0,87,20,10
1,0,88,20,10
1,0,89,20,10
1,0,90,20,10
1,0,91,20,10
1,0,92,20,10
1,0,93,20,10
1,0,94,20,10
1,0,95,20,10
1,0,96,20,10
1,0,97,20,10
1,0,98,20,10
1,0,99,20,10
1,0,100,20,10
1,0,101,20,10
0,0,1,21,00
1,1,2,21,11
0,0,3,21,00
1,1,4,21,11
0,0,5,21,00
1,1,6,21,11
0,0,7,21,00
1,1,8,21,11
0,0,9,21,00
1,1,10,21,11
0,0,11,21,00
1,1,12,21,11
0,0,13,21,00
1,1,14,21,11
0,0,15,21,00
1,1,16,21,11
0,0,17,21,00
1,1,18,21,11
0,0,19,21,00
1,1,20,21,11
0,0,21,21,00
1,1,22,21,11
0,0,23,21,00
1,1,24,21,11
0,0,25,21,00
1,1,26,21,11
0,0,27,21,00
1,1,28,21,11
0,0,29,21,00
1,1,30,21,11
0,0,31,21,00
1,1,32,21,11
0,0,33,21,00
1,1,34,21,11
0,0,35,21,00
1,1,36,21,11
0,0,37,21,00
1,1,38,21,11
0,0,39,21,00
1,1,40,21,11
0,0,41,21,00
1,1,42,21,11
0,0,43,21,00
1,1,44,21,11
0,0,45,21,00
1,1,46,21,11
0,0,47,21,00
1,1,48,21,11
0,0,49,21,00
1,1,50,21,11
0,0,51,21,00
1,1,52,21,11
0,0,53,21,00
1,1,54,21,11
0,0,55,21,00
1,1,56,21,11
0,0,57,21,00
1,1,58,21,11
0,0,59,21,00
1,1,60,21,11
0,0,61,21,00
1,1,62,21,11
0,0,63,21,00
1,1,64,21,11
0,0,65,21,00
1,1,66,21,11
0,0,67,21,00
1,1,68,21,11
0,0,69,21,00
1,1,70,21,11
0,0,71,21,00
1,1,72,21,11
0,0,73,21,00
1,1,74,21,11
0,0,75,21,00
1,1,76,21,11
0,0,77,21,00
1,1,78,21,11
0,0,79,21,00
1,1,80,21,11
0,0,81,21,00
1,1,82,21,11
0,0,83,21,00
1,1,84,21,11
0,0,85,21,00
1,1,86,21,11
0,0,87,21,00
1,1,88,21,11
0,0,89,21,00
1,1,90,21,11
0,0,91,21,00
1,1,92,21,11
0,0,93,21,00
1,1,94,21,11
0,0,95,21,00
1,1,96,21,11
0,0,97,21,00
1,1,98,21,11
0,0,99,21,00
1,1,100,21,11
0,0,101,21,00
0,1,1,22,01
0,1,2,22,01
0,1,3,22,01
0,1,4,22,01
0,1,5,22,01
0,1,6,22,01
0,1,7,22,01
0,1,8,22,01
0,1,9,22,01
0,1,10,22,01
0,1,11,22,01
0,1,12,22,01
0,1,13,22,01
0,1,14,22,01
0,1,15,22,01
0,1,16,22,01
0,1,17,22,01
0,1,18,22,01
0,1,19,22,01
0,1,20,22,01
0,1,21,22,01
0,1,22,22,01
0,1,23,22,01
0,1,24,22,01
0,1,25,22,01
0,1,26,22,01
0,1,27,22,01
0,1,28,22,01
0,1,29,22,01
0,1,30,22,01
0,1,31,22,01
0,1,32,22,01
0,1,33,22,01
0,1,34,22,01
0,1,35,22,01
0,1,36,22,01
0,1,37,22,01
0,1,38,22,01
0,1,39,22,01
0,1,40,22,01
0,1,41,22,01
0,1,42,22,01
0,1,43,22,01
0,1,44,22,01
0,1,45,22,01
0,1,46,22,01
0,1,47,22,01
0,1,48,22,01
0,1,49,22,01
0,1,50,22,01
0,1,51,22,01
0,1,52,22,01
0,1,53,22,01
0,1,54,22,01
0,1,55,22,01
0,1,56,22,01
0,1,57,22,01
0,1,58,22,01
0,1,59,22,01
0,1,60,22,01
0,1,61,22,01
0,1,62,22,01
0,1,63,22,01
0,1,64,22,01
0,1,65,22,01
0,1,66,22,01
0,1,67,22,01
0,1,68,22,01
0,1,69,22,01
0,1,70,22,01
0,1,71,22,01
0,1,72,22,01
0,1,73,22,01
0,1,74,22,01
0,1,75,22,01
0,1,76,22,01
0,1,77,22,01
0,1,78,22,01
0,1,79,22,01
0,1,80,22,01
0,1,81,22,01
0,1,82,22,01
0,1,83,22,01
0,1,84,22,01
0,1,85,22,01
0,1,86,22,01
0,1,87,22,01
0,1,88,22,01
0,1,89,22,01
0,1,90,22,01
0,1,91,22,01
0,1,92,22,01
0,1,93,22,01
0,1,94,22,01
0,1,95,22,01
0,1,96,22,01
0,1,97,22,01
0,1,98,22,01
0,1,99,22,01
0,1,100,22,01
0,1,101,22,01
0,0,1,23,00
1,1,2,23,11
0,0,3,23,00
1,1,4,23,11
0,0,5,23,00
1,1,6,23,11
0,0,7,23,00
1,1,8,23,11
0,0,9,23,00
1,1,10,23,11
0,0,11,23,00
1,1,12,23,11
0,0,13,23,00
1,1,14,23,11
0,0,15,23,00
1,1,16,23,11
0,0,17,23,00
1,1,18,23,11
0,0,19,23,00
1,1,20,23,11
0,0,21,23,00
1,1,22,23,11
0,0,23,23,00
1,1,24,23,11
0,0,25,23,00
1,1,26,23,11
0,0,27,23,00
1,1,28,23,11
0,0,29,23,00
1,1,30,23,11
0,0,31,23,00
1,1,32,23,11
0,0,33,23,00
1,1,34,23,11
0,0,35,23,00
1,1,36,23,11
0,0,37,23,00
1,1,38,23,11
0,0,39,23,00
1,1,40,23,11
0,0,41,23,00
1,1,42,23,11
0,0,43,23,00
1,1,44,23,11
0,0,45,23,00
1,1,46,23,11
0,0,47,23,00
1,1,48,23,11
0,0,49,23,00
1,1,50,23,11
0,0,51,23,00
1,1,52,23,11
0,0,53,23,00
1,1,54,23,11
0,0,55,23,00
1,1,56,23,11
0,0,57,23,00
1,1,58,23,11
0,0,59,23,00
1,1,60,23,11
0,0,61,23,00
1,1,62,23,11
0,0,63,23,00
1,1,64,23,11
0,0,65,23,00
1,1,66,23,11
0,0,67,23,00
1,1,68,23,11
0,0,69,23,00
1,1,70,23,11
0,0,71,23,00
1,1,72,23,11
0,0,73,23,00
1,1,74,23,11
0,0,75,23,00
1,1,76,23,11
0,0,77,23,00
1,1,78,23,11
0,0,79,23,00
1,1,80,23,11
0,0,81,23,00
1,1,82,23,11
0,0,83,23,00
1,1,84,23,11
0,0,85,23,00
1,1,86,23,11
0,0,87,23,00
1,1,88,23,11
0,0,89,23,00
1,1,90,23,11
0,0,91,23,00
1,1,92,23,11
0,0,93,23,00
1,1,94,23,11
0,0,95,23,00
1,1,96,23,11
0,0,97,23,00
1,1,98,23,11
0,0,99,23,00
1,1,100,23,11
0,0,101,23,00
1,1,1,24,11
0,0,2,24,00
1,1,3,24,11
0,0,4,24,00
1,1,5,24,11
0,0,6,24,00
1,1,7,24,11
0,0,8,24,00
1,1,9,24,11
0,0,10,24,00
1,1,11,24,11
0,0,12,24,00
1,1,13,24,11
0,0,14,24,00
1,1,15,24,11
0,0,16,24,00
1,1,17,24,11
0,0,18,24,00
1,1,19,24,11
0,0,20,24,00
1,1,21,24,11
0,0,22,24,00
1,1,23,24,11
0,0,24,24,00
1,1,25,24,11
0,0,26,24,00
1,1,27,24,11
0,0,28,24,00
1,1,29,24,11
0,0,30,24,00
1,1,31,24,11
0,0,32,24,00
1,1,33,24,11
0,0,34,24,00
1,1,35,24,11
0,0,36,24,00
1,1,37,24,11
0,0,38,24,00
1,1,39,24,11
0,0,40,24,00
1,1,41,24,11
0,0,42,24,00
1,1,43,24,11
0,0,44,24,00
1,1,45,24,11
0,0,46,24,00
1,1,47,24,11
0,0,48,24,00
1,1,49,24,11
0,0,50,24,00
1,1,51,24,11
0,0,52,24,00
1,1,53,24,11
0,0,54,24,00
1,1,55,24,11
0,0,56,24,00
1,1,57,24,11
0,0,58,24,00
1,1,59,24,11
0,0,60,24,00
1,1,61,24,11
0,0,62,24,00
1,1,63,24,11
0,0,64,24,00
1,1,65,24,11
0,0,66,24,00
1,1,67,24,11
0,0,68,24,00
1,1,69,24,11
0,0,70,24,00
1,1,71,24,11
0,0,72,24,00
1,1,73,24,11
0,0,74,24,00
1,1,75,24,11
0,0,76,24,00
1,1,77,24,11
0,0,78,24,00
1,1,79,24,11
0,0,80,24,00
1,1,81,24,11
0,0,82,24,00
1,1,83,24,11
0,0,84,24,00
1,1,85,24,11
0,0,86,24,00
1,1,87,24,11
0,0,88,24,00
1,1,89,24,11
0,0,90,24,00
1,1,91,24,11
0,0,92,24,00
1,1,93,24,11
0,0,94,24,00
1,1,95,24,11
0,0,96,24,00
1,1,97,24,11
0,0,98,24,00
1,1,99,24,11
0,0,100,24,00
1,1,101,24,11
0,1,1,25,01
0,1,2,25,01
0,1,3,25,01
0,1,4,25,01
0,1,5,25,01
0,1,6,25,01
0,1,7,25,01
0,1,8,25,01
0,1,9,25,01
0,1,10,25,01
0,1,11,25,01
0,1,12,25,01
0,1,13,25,01
0,1,14,25,01
0,1,15,25,01
0,1,16,25,01
0,1,17,25,01
0,1,18,25,01
0,1,19,25,01
0,1,20,25,01
0,1,21,25,01
0,1,22,25,01
0,1,23,25,01
0,1,24,25,01
0,1,25,25,01
0,1,26,25,01
0,1,27,25,01
0,1,28,25,01
0,1,29,25,01
0,1,30,25,01
0,1,31,25,01
0,1,32,25,01
0,1,33,25,01
0,1,34,25,01
0,1,35,25,01
0,1,36,25,01
0,1,37,25,01
0,1,38,25,01
0,1,39,25,01
0,1,40,25,01
0,1,41,25,01
0,1,42,25,01
0,1,43,25,01
0,1,44,25,01
0,1,45,25,01
0,1,46,25,01
0,1,47,25,01
0,1,48,25,01
0,1,49,25,01
0,1,50,25,01
0,1,51,25,01
0,1,52,25,01
0,1,53,25,01
0,1,54,25,01
0,1,55,25,01
0,1,56,25,01
0,1,57,25,01
0,1,58,25,01
0,1,59,25,01
0,1,60,25,01
0,1,61,25,01
0,1,62,25,01
0,1,63,25,01
0,1,64,25,01
0,1,65,25,01
0,1,66,25,01
0,1,67,25,01
0,1,68,25,01
0,1,69,25,01
0,1,70,25,01
0,1,71,25,01
0,1,72,25,01
0,1,73,25,01
0,1,74,25,01
0,1,75,25,01
0,1,76,25,01
0,1,77,25,01
0,1,78,25,01
0,1,79,25,01
0,1,80,25,01
0,1,81,25,01
0,1,82,25,01
0,1,83,25,01
0,1,84,25,01
0,1,85,25,01
0,1,86,25,01
0,1,87,25,01
0,1,88,25,01
0,1,89,25,01
0,1,90,25,01
0,1,91,25,01
0,1,92,25,01
0,1,93,25,01
0,1,94,25,01
0,1,95,25,01
0,1,96,25,01
0,1,97,25,01
0,1,98,25,01
0,1,99,25,01
0,1,100,25,01
0,1,101,25,01
1,0,1,26,10
1,0,2,26,10
1,0,3,26,10
1,0,4,26,10
1,0,5,26,10
1,0,6,26,10
1,0,7,26,10
1,0,8,26,10
1,0,9,26,10
1,0,10,26,10
1,0,11,26,10
1,0,12,26,10
1,0,13,26,10
1,0,14,26,10
1,0,15,26,10
1,0,16,26,10
1,0,17,26,10
1,0,18,26,10
1,0,19,26,10
1,0,20,26,10
1,0,21,26,10
1,0,22,26,10
1,0,23,26,10
1,0,24,26,10
1,0,25,26,10
1,0,26,26,10
1,0,27,26,10
1,0,28,26,10
1,0,29,26,10
1,0,30,26,10
1,0,31,26,10
1,0,32,26,10
1,0,33,26,10
1,0,34,26,10
1,0,35,26,10
1,0,36,26,10
1,0,37,26,10
1,0,38,26,10
1,0,39,26,10
1,0,40,26,10
1,0,41,26,10
1,0,42,26,10
1,0,43,26,10
1,0,44,26,10
1,0,45,26,10
1,0,46,26,10
1,0,47,26,10
1,0,48,26,10
1,0,49,26,10
1,0,50,26,10
1,0,51,26,10
1,0,52,26,10
1,0,53,26,10
1,0,54,26,10
1,0,55,26,10
1,0,56,26,10
1,0,57,26,10
1,0,58,26,10
1,0,59,26,10
1,0,60,26,10
1,0,61,26,10
1,0,62,26,10
1,0,63,26,10
1,0,64,26,10
1,0,65,26,10
1,0,66,26,10
1,0,67,26,10
1,0,68,26,10
1,0,69,26,10
1,0,70,26,10
1,0,71,26,10
1,0,72,26,10
1,0,73,26,10
1,0,74,26,10
1,0,75,26,10
1,0,76,26,10
1,0,77,26,10
1,0,78,26,10
1,0,79,26,10
1,0,80,26,10
1,0,81,26,10
1,0,82,26,10
1,0,83,26,10
1,0,84,26,10
1,0,85,26,10
1,0,86,26,10
1,0,87,26,10
1,0,88,26,10
1,0,89,26,10
1,0,90,26,10
1,0,91,26,10
1,0,92,26,10
1,0,93,26,10
1,0,94,26,10
1,0,95,26,10
1,0,96,26,10
1,0,97,26,10
1,0,98,26,10
1,0,99,26,10
1,0,100,26,10
1,0,101,26,10
1,0,1,27,10
1,0,2,27,10
1,0,3,27,10
1,0,4,27,10
1,0,5,27,10
1,0,6,27,10
1,0,7,27,10
1,0,8,27,10
1,0,9,27,10
1,0,10,27,10
1,0,11,27,10
1,0,12,27,10
1,0,13,27,10
1,0,14,27,10
1,0,15,27,10
1,0,16,27,10
1,0,17,27,10
1,0,18,27,10
1,0,19,27,10
1,0,20,27,10
1,0,21,27,10
1,0,22,27,10
1,0,23,27,10
1,0,24,27,10
1,0,25,27,10
1,0,26,27,10
1,0,27,27,10
1,0,28,27,10
1,0,29,27,10
1,0,30,27,10
1,0,31,27,10
1,0,32,27,10
1,0,33,27,10
1,0,34,27,10
1,0,35,27,10
1,0,36,27,10
1,0,37,27,10
1,0,38,27,10
1,0,39,27,10
1,0,40,27,10
1,0,41,27,10
1,0,42,27,10
1,0,43,27,10
1,0,44,27,10
1,0,45,27,10
1,0,46,27,10
1,0,47,27,10
1,0,48,27,10
1,0,49,27,10
1,0,50,27,10
1,0,51,27,10
1,0,52,27,10
1,0,53,27,10
1,0,54,27,10
1,0,55,27,10
1,0,56,27,10
1,0,57,27,10
1,0,58,27,10
1,0,59,27,10
1,0,60,27,10
1,0,61,27,10
1,0,62,27,10
1,0,63,27,10
1,0,64,27,10
1,0,65,27,10
1,0,66,27,10
1,0,67,27,10
1,0,68,27,10
1,0,69,27,10
1,0,70,27,10
1,0,71,27,10
1,0,72,27,10
1,0,73,27,10
1,0,74,27,10
1,0,75,27,10
1,0,76,27,10
1,0,77,27,10
1,0,78,27,10
1,0,79,27,10
1,0,80,27,10
1,0,81,27,10
1,0,82,27,10
1,0,83,27,10
1,0,84,27,10
1,0,85,27,10
1,0,86,27,10
1,0,87,27,10
1,0,88,27,10
1,0,89,27,10
1,0,90,27,10
1,0,91,27,10
1,0,92,27,10
1,0,93,27,10
1,0,94,27,10
1,0,95,27,10
1,0,96,27,10
1,0,97,27,10
1,0,98,27,10
1,0,99,27,10
1,0,100,27,10
1,0,101,27,10
1,1,1,28,11
0,0,2,28,00
1,1,3,28,11
0,0,4,28,00
1,1,5,28,11
0,0,6,28,00
1,1,7,28,11
0,0,8,28,00
1,1,9,28,11
0,0,10,28,00
1,1,11,28,11
0,0,12,28,00
1,1,13,28,11
0,0,14,28,00
1,1,15,28,11
0,0,16,28,00
1,1,17,28,11
0,0,18,28,00
1,1,19,28,11
0,0,20,28,00
1,1,21,28,11
0,0,22,28,00
1,1,23,28,11
0,0,24,28,00
1,1,25,28,11
0,0,26,28,00
1,1,27,28,11
0,0,28,28,00
1,1,29,28,11
0,0,30,28,00
1,1,31,28,11
0,0,32,28,00
1,1,33,28,11
0,0,34,28,00
1,1,35,28,11
0,0,36,28,00
1,1,37,28,11
0,0,38,28,00
1,1,39,28,11
0,0,40,28,00
1,1,41,28,11
0,0,42,28,00
1,1,43,28,11
0,0,44,28,00
1,1,45,28,11
0,0,46,28,00
1,1,47,28,11
0,0,48,28,00
1,1,49,28,11
0,0,50,28,00
1,1,51,28,11
0,0,52,28,00
1,1,53,28,11
0,0,54,28,00
1,1,55,28,11
0,0,56,28,00
1,1,57,28,11
0,0,58,28,00
1,1,59,28,11
0,0,60,28,00
1,1,61,28,11
0,0,62,28,00
1,1,63,28,11
0,0,64,28,00
1,1,65,28,11
0,0,66,28,00
1,1,67,28,11
